Epoch 1, Train Loss: 110598480.0000, Valid Loss: 547113.1875, SSIM MAE: 1.1501, Size MAE: 0.5643, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 1247, Train Loss: 43.8241, Valid Loss: 8.9579, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000668, Best Size MAE: 0.002250
Epoch 1248, Train Loss: 77.5244, Valid Loss: 8.9500, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000663, Best Size MAE: 0.002250
Epoch 1249, Train Loss: 1406.1973, Valid Loss: 8.9431, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000657, Best Size MAE: 0.002250
Epoch 1250, Train Loss: 34.3294, Valid Loss: 8.9305, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000657, Best Size MAE: 0.002250
Epoch 1251, Train Loss: 448.5571, Valid Loss: 8.9368, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000657, Best Size MAE: 0.002250
Epoch 1252, Train Loss: 32.1138, Valid Loss: 8.9305, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000657, Best Size MAE: 0.002250
Epoch 1253, Train Loss: 183.5502, Valid Loss: 8.9293, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000657, Best Size MAE: 0.002250
Epoch 1254, Train Loss: 46.5442, Valid Loss: 8.9310, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000657, Best Size MAE: 0.002250
Epoch 1255, Train Loss: 133.9182, Valid Loss: 8.9269, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9161, Best SSIM MAE: 0.000649, Best Size MAE: 0.002250
Epoch 1256, Train Loss: 30.4208, Valid Loss: 8.9194, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9161, Best SSIM MAE: 0.000649, Best Size MAE: 0.002250
Epoch 1257, Train Loss: 16.0870, Valid Loss: 8.9151, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9161, Best SSIM MAE: 0.000645, Best Size MAE: 0.002249
Epoch 1258, Train Loss: 61.8545, Valid Loss: 8.9252, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9151, Best SSIM MAE: 0.000640, Best Size MAE: 0.002246
Epoch 1259, Train Loss: 16.4332, Valid Loss: 8.9186, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9151, Best SSIM MAE: 0.000640, Best Size MAE: 0.002246
Epoch 1260, Train Loss: 55.4423, Valid Loss: 8.9261, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9151, Best SSIM MAE: 0.000637, Best Size MAE: 0.002243
Epoch 1261, Train Loss: 312.6966, Valid Loss: 8.9214, SSIM MAE: 0.0007, Size MAE: 0.0022, Best Vloss: 8.9151, Best SSIM MAE: 0.000635, Best Size MAE: 0.002242
Epoch 1262, Train Loss: 93.6682, Valid Loss: 8.9106, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9151, Best SSIM MAE: 0.000635, Best Size MAE: 0.002242
Epoch 1263, Train Loss: 266.9579, Valid Loss: 8.9290, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9106, Best SSIM MAE: 0.000635, Best Size MAE: 0.002242
Epoch 1264, Train Loss: 44.8398, Valid Loss: 8.9336, SSIM MAE: 0.0006, Size MAE: 0.0022, Best Vloss: 8.9106, Best SSIM MAE: 0.000635, Best Size MAE: 0.002242
Epoch 1265, Train Loss: 432.6746, Valid Loss: 8.9469, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000633, Best Size MAE: 0.002242
Epoch 1266, Train Loss: 81.7705, Valid Loss: 8.9495, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000633, Best Size MAE: 0.002242
Epoch 1267, Train Loss: 259.7252, Valid Loss: 8.9479, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000633, Best Size MAE: 0.002242
Epoch 1268, Train Loss: 74.4679, Valid Loss: 8.9237, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000633, Best Size MAE: 0.002242
Epoch 1269, Train Loss: 1354.2875, Valid Loss: 8.9526, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1270, Train Loss: 3134.4414, Valid Loss: 8.9957, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1271, Train Loss: 169.7792, Valid Loss: 9.0083, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1272, Train Loss: 1537.3716, Valid Loss: 9.0085, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1273, Train Loss: 1074.3433, Valid Loss: 9.0021, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1274, Train Loss: 710.4952, Valid Loss: 8.9948, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1275, Train Loss: 420.9685, Valid Loss: 8.9925, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1276, Train Loss: 154.0778, Valid Loss: 8.9933, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1277, Train Loss: 134.3186, Valid Loss: 8.9947, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1278, Train Loss: 237.5616, Valid Loss: 9.0009, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1279, Train Loss: 609.3984, Valid Loss: 8.9980, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1280, Train Loss: 1537.3818, Valid Loss: 9.0040, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1281, Train Loss: 75.2239, Valid Loss: 8.9998, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1282, Train Loss: 96.7972, Valid Loss: 8.9953, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000631, Best Size MAE: 0.002242
Epoch 1283, Train Loss: 1201.9655, Valid Loss: 9.0015, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000628, Best Size MAE: 0.002242
Epoch 1284, Train Loss: 44.6946, Valid Loss: 8.9859, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000628, Best Size MAE: 0.002242
Epoch 1285, Train Loss: 317.1286, Valid Loss: 8.9917, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000628, Best Size MAE: 0.002242
Epoch 1286, Train Loss: 54.7386, Valid Loss: 8.9772, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000620, Best Size MAE: 0.002242
Epoch 1287, Train Loss: 46.4372, Valid Loss: 8.9766, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000616, Best Size MAE: 0.002242
Epoch 1288, Train Loss: 1679.3577, Valid Loss: 8.9652, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000605, Best Size MAE: 0.002242
Epoch 1289, Train Loss: 22.8386, Valid Loss: 8.9640, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000605, Best Size MAE: 0.002242
Epoch 1290, Train Loss: 490.6698, Valid Loss: 8.9606, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000605, Best Size MAE: 0.002242
Epoch 1291, Train Loss: 25.9208, Valid Loss: 8.9608, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000605, Best Size MAE: 0.002242
Epoch 1292, Train Loss: 401.2292, Valid Loss: 8.9532, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000597, Best Size MAE: 0.002242
Epoch 1293, Train Loss: 317.8307, Valid Loss: 8.9522, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000597, Best Size MAE: 0.002242
Epoch 1294, Train Loss: 459.5223, Valid Loss: 8.9454, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000597, Best Size MAE: 0.002242
Epoch 1295, Train Loss: 59.9764, Valid Loss: 8.9465, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000597, Best Size MAE: 0.002242
Epoch 1296, Train Loss: 104.5565, Valid Loss: 8.9498, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000597, Best Size MAE: 0.002242
Epoch 1297, Train Loss: 479.2247, Valid Loss: 8.9416, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000595, Best Size MAE: 0.002242
Epoch 1298, Train Loss: 475.1117, Valid Loss: 8.9643, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000588, Best Size MAE: 0.002242
Epoch 1299, Train Loss: 222.0132, Valid Loss: 8.9620, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000588, Best Size MAE: 0.002242
Epoch 1300, Train Loss: 14.9984, Valid Loss: 8.9665, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000588, Best Size MAE: 0.002242
Epoch 1301, Train Loss: 70.3623, Valid Loss: 8.9570, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000586, Best Size MAE: 0.002242
Epoch 1302, Train Loss: 48.3054, Valid Loss: 8.9502, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000585, Best Size MAE: 0.002242
Epoch 1303, Train Loss: 84.6709, Valid Loss: 8.9506, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1304, Train Loss: 848.2902, Valid Loss: 8.9480, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1305, Train Loss: 747.3718, Valid Loss: 8.9260, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1306, Train Loss: 57.7278, Valid Loss: 8.9176, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1307, Train Loss: 30.4097, Valid Loss: 8.9265, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1308, Train Loss: 132.3445, Valid Loss: 8.9231, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1309, Train Loss: 252.2175, Valid Loss: 8.9413, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1310, Train Loss: 21.4753, Valid Loss: 8.9365, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000580, Best Size MAE: 0.002242
Epoch 1311, Train Loss: 222.9596, Valid Loss: 8.9484, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000571, Best Size MAE: 0.002242
Epoch 1312, Train Loss: 66.5724, Valid Loss: 8.9471, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000571, Best Size MAE: 0.002242
Epoch 1313, Train Loss: 2511.1921, Valid Loss: 8.9290, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1314, Train Loss: 659.4699, Valid Loss: 8.9126, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1315, Train Loss: 4132.5107, Valid Loss: 8.9084, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9106, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1316, Train Loss: 65.1062, Valid Loss: 8.9105, SSIM MAE: 0.0007, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1317, Train Loss: 352.4586, Valid Loss: 8.9180, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1318, Train Loss: 78.8238, Valid Loss: 8.9211, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1319, Train Loss: 28.2378, Valid Loss: 8.9214, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1320, Train Loss: 1129.9554, Valid Loss: 8.9186, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1321, Train Loss: 98.7749, Valid Loss: 8.9349, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1322, Train Loss: 51.2315, Valid Loss: 8.9345, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1323, Train Loss: 74.1464, Valid Loss: 8.9294, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1324, Train Loss: 29.6072, Valid Loss: 8.9325, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000568, Best Size MAE: 0.002242
Epoch 1325, Train Loss: 1113.7808, Valid Loss: 8.9486, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000561, Best Size MAE: 0.002242
Epoch 1326, Train Loss: 25.9075, Valid Loss: 8.9622, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000561, Best Size MAE: 0.002242
Epoch 1327, Train Loss: 184.6097, Valid Loss: 8.9564, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000561, Best Size MAE: 0.002242
Epoch 1328, Train Loss: 112.8909, Valid Loss: 8.9476, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000561, Best Size MAE: 0.002242
Epoch 1329, Train Loss: 106.6820, Valid Loss: 8.9460, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000561, Best Size MAE: 0.002242
Epoch 1330, Train Loss: 26.7687, Valid Loss: 8.9389, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000560, Best Size MAE: 0.002242
Epoch 1331, Train Loss: 247.1139, Valid Loss: 8.9392, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1332, Train Loss: 161.0284, Valid Loss: 8.9444, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1333, Train Loss: 805.7674, Valid Loss: 8.9458, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1334, Train Loss: 45.6496, Valid Loss: 8.9429, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1335, Train Loss: 500.0232, Valid Loss: 8.9351, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1336, Train Loss: 576.1910, Valid Loss: 8.9426, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1337, Train Loss: 23.7777, Valid Loss: 8.9573, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1338, Train Loss: 178.4062, Valid Loss: 8.9573, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1339, Train Loss: 112.0329, Valid Loss: 8.9520, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1340, Train Loss: 68.0502, Valid Loss: 8.9453, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000554, Best Size MAE: 0.002242
Epoch 1341, Train Loss: 71.1007, Valid Loss: 8.9414, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000552, Best Size MAE: 0.002242
Epoch 1342, Train Loss: 21.1794, Valid Loss: 8.9425, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000547, Best Size MAE: 0.002242
Epoch 1343, Train Loss: 24.3243, Valid Loss: 8.9399, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000544, Best Size MAE: 0.002242
Epoch 1344, Train Loss: 14.5599, Valid Loss: 8.9422, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000541, Best Size MAE: 0.002242
Epoch 1345, Train Loss: 599.4367, Valid Loss: 8.9446, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1346, Train Loss: 33.1806, Valid Loss: 8.9419, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1347, Train Loss: 57.5153, Valid Loss: 8.9454, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1348, Train Loss: 677.3878, Valid Loss: 8.9210, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1349, Train Loss: 4552.5186, Valid Loss: 8.8902, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.9084, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1350, Train Loss: 187.3850, Valid Loss: 8.8895, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8902, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1351, Train Loss: 94.8279, Valid Loss: 8.8924, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1352, Train Loss: 55.7280, Valid Loss: 8.8941, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1353, Train Loss: 23.2531, Valid Loss: 8.8975, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1354, Train Loss: 39.7667, Valid Loss: 8.8976, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1355, Train Loss: 62.5821, Valid Loss: 8.9078, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1356, Train Loss: 62.2343, Valid Loss: 8.9108, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000539, Best Size MAE: 0.002242
Epoch 1357, Train Loss: 25.9538, Valid Loss: 8.9130, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000536, Best Size MAE: 0.002242
Epoch 1358, Train Loss: 12.1055, Valid Loss: 8.9134, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000533, Best Size MAE: 0.002242
Epoch 1359, Train Loss: 122.4710, Valid Loss: 8.9120, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000531, Best Size MAE: 0.002242
Epoch 1360, Train Loss: 104.6788, Valid Loss: 8.9097, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000531, Best Size MAE: 0.002242
Epoch 1361, Train Loss: 21.3148, Valid Loss: 8.9116, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000531, Best Size MAE: 0.002242
Epoch 1362, Train Loss: 6068.4453, Valid Loss: 8.9215, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1363, Train Loss: 20.5933, Valid Loss: 8.9377, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1364, Train Loss: 70.8094, Valid Loss: 8.9375, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1365, Train Loss: 83.0470, Valid Loss: 8.9356, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1366, Train Loss: 420.4935, Valid Loss: 8.9329, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1367, Train Loss: 71.7736, Valid Loss: 8.9349, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1368, Train Loss: 23.0213, Valid Loss: 8.9327, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1369, Train Loss: 95.8824, Valid Loss: 8.9308, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1370, Train Loss: 56.9341, Valid Loss: 8.9340, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1371, Train Loss: 75.5544, Valid Loss: 8.9317, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1372, Train Loss: 268.1990, Valid Loss: 8.9369, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1373, Train Loss: 1614.6721, Valid Loss: 8.9437, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1374, Train Loss: 34.7144, Valid Loss: 8.9478, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1375, Train Loss: 181.6040, Valid Loss: 8.9398, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1376, Train Loss: 70.1283, Valid Loss: 8.9381, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1377, Train Loss: 16.8554, Valid Loss: 8.9361, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000530, Best Size MAE: 0.002242
Epoch 1378, Train Loss: 42.3155, Valid Loss: 8.9328, SSIM MAE: 0.0005, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000529, Best Size MAE: 0.002242
Epoch 1379, Train Loss: 1849.7947, Valid Loss: 8.9437, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000527, Best Size MAE: 0.002242
Epoch 1380, Train Loss: 1824.8429, Valid Loss: 8.9527, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000527, Best Size MAE: 0.002242
Epoch 1381, Train Loss: 46.8214, Valid Loss: 8.9578, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000527, Best Size MAE: 0.002242
Epoch 1382, Train Loss: 79.9124, Valid Loss: 8.9573, SSIM MAE: 0.0006, Size MAE: 0.0023, Best Vloss: 8.8895, Best SSIM MAE: 0.000527, Best Size MAE: 0.002242
